species_requested,scientificName,country,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,institutionCode,datasetName,gbifID
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-08-10,2020,HUMAN_OBSERVATION,VecB,,4539690106
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-08-10,2020,HUMAN_OBSERVATION,VecB,,4539768075
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-06,2020,HUMAN_OBSERVATION,VecB,,4539684109
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-02,2020,HUMAN_OBSERVATION,VecB,,4539684126
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-02,2020,HUMAN_OBSERVATION,VecB,,4539684151
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-03,2020,HUMAN_OBSERVATION,VecB,,4539685080
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-06,2020,HUMAN_OBSERVATION,VecB,,4539689077
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-08,2020,HUMAN_OBSERVATION,VecB,,4539690065
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-03,2020,HUMAN_OBSERVATION,VecB,,4539690088
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-08,2020,HUMAN_OBSERVATION,VecB,,4539691113
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-09-03,2020,HUMAN_OBSERVATION,VecB,,4539691115
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-05,2020,HUMAN_OBSERVATION,VecB,,4539682118
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-01,2020,HUMAN_OBSERVATION,VecB,,4539682135
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-01,2020,HUMAN_OBSERVATION,VecB,,4539682158
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-02,2020,HUMAN_OBSERVATION,VecB,,4539685143
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-02,2020,HUMAN_OBSERVATION,VecB,,4539688086
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-05,2020,HUMAN_OBSERVATION,VecB,,4539689084
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-07,2020,HUMAN_OBSERVATION,VecB,,4539689145
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-10-07,2020,HUMAN_OBSERVATION,VecB,,4539690057
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-08,2020,HUMAN_OBSERVATION,VecB,,4539682072
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-04,2020,HUMAN_OBSERVATION,VecB,,4539684065
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-04,2020,HUMAN_OBSERVATION,VecB,,4539684066
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-10,2020,HUMAN_OBSERVATION,VecB,,4539685087
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-08,2020,HUMAN_OBSERVATION,VecB,,4539687933
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-05,2020,HUMAN_OBSERVATION,VecB,,4539691071
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-05,2020,HUMAN_OBSERVATION,VecB,,4539768095
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-11-10,2020,HUMAN_OBSERVATION,VecB,,4539768117
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-08,2020,HUMAN_OBSERVATION,VecB,,4539683121
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-10,2020,HUMAN_OBSERVATION,VecB,,4539684096
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-05,2020,HUMAN_OBSERVATION,VecB,,4539684122
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-04,2020,HUMAN_OBSERVATION,VecB,,4539687083
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-10,2020,HUMAN_OBSERVATION,VecB,,4539687127
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-05,2020,HUMAN_OBSERVATION,VecB,,4539689142
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-08,2020,HUMAN_OBSERVATION,VecB,,4539689156
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2020-12-04,2020,HUMAN_OBSERVATION,VecB,,4539691076
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-01-19,2019,HUMAN_OBSERVATION,VecB,,4539683077
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-01-16,2019,HUMAN_OBSERVATION,VecB,,4539685100
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-01-16,2019,HUMAN_OBSERVATION,VecB,,4539686099
Anopheles funestus,"Anopheles funestus Giles, 1900",Uganda,1.66042,33.7276,2019-01-19,2019,HUMAN_OBSERVATION,VecB,,4539686125
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.97386,36.8315,2019-02-22,2019,HUMAN_OBSERVATION,VecB,,4539621493
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.86145,36.7945,2019-02-22,2019,HUMAN_OBSERVATION,VecB,,4539622008
Anopheles funestus,"Anopheles funestus Giles, 1900","Tanzania, United Republic of",-8.94458,36.7635,2019-02-14,2019,HUMAN_OBSERVATION,VecB,,4539622010
