species_requested,scientificName,country,decimalLatitude,decimalLongitude,eventDate,year,basisOfRecord,institutionCode,datasetName,gbifID
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-11-04,2020,HUMAN_OBSERVATION,VecB,,4539685148
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-11-05,2020,HUMAN_OBSERVATION,VecB,,4539689140
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-11-10,2020,HUMAN_OBSERVATION,VecB,,4539691097
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-11-05,2020,HUMAN_OBSERVATION,VecB,,4539769073
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-11-08,2020,HUMAN_OBSERVATION,VecB,,4539769105
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-11-04,2020,HUMAN_OBSERVATION,VecB,,4539769160
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.887,30.064,2020-12,2020,HUMAN_OBSERVATION,VecB,,3893355301
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.887,30.064,2020-12,2020,HUMAN_OBSERVATION,VecB,,3893356306
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-2.015,30.026,2020-12,2020,HUMAN_OBSERVATION,VecB,,3893356312
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.967,30.115,2020-12,2020,HUMAN_OBSERVATION,VecB,,3893356538
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.967,30.115,2020-12,2020,HUMAN_OBSERVATION,VecB,,3893357304
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-2.015,30.026,2020-12,2020,HUMAN_OBSERVATION,VecB,,3893359312
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-04,2020,HUMAN_OBSERVATION,VecB,,4539683928
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-04,2020,HUMAN_OBSERVATION,VecB,,4539684064
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-10,2020,HUMAN_OBSERVATION,VecB,,4539685072
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-05,2020,HUMAN_OBSERVATION,VecB,,4539686115
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-05,2020,HUMAN_OBSERVATION,VecB,,4539688085
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-10,2020,HUMAN_OBSERVATION,VecB,,4539688113
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-08,2020,HUMAN_OBSERVATION,VecB,,4539690113
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2020-12-08,2020,HUMAN_OBSERVATION,VecB,,4539691105
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-02,2019,HUMAN_OBSERVATION,VecB,,3030129423
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-10,2019,HUMAN_OBSERVATION,VecB,,3030130962
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-03,2019,HUMAN_OBSERVATION,VecB,,3030133572
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-29,2019,HUMAN_OBSERVATION,VecB,,3030134753
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-28,2019,HUMAN_OBSERVATION,VecB,,3030136408
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-22,2019,HUMAN_OBSERVATION,VecB,,3030136589
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-03,2019,HUMAN_OBSERVATION,VecB,,3030138575
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-22,2019,HUMAN_OBSERVATION,VecB,,3030175163
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-22,2019,HUMAN_OBSERVATION,VecB,,3030176134
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-24,2019,HUMAN_OBSERVATION,VecB,,3030177176
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-08,2019,HUMAN_OBSERVATION,VecB,,3030177254
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-28,2019,HUMAN_OBSERVATION,VecB,,3030178204
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-16,2019,HUMAN_OBSERVATION,VecB,,3030185317
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-30,2019,HUMAN_OBSERVATION,VecB,,3030538307
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-02,2019,HUMAN_OBSERVATION,VecB,,3030539404
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-04,2019,HUMAN_OBSERVATION,VecB,,3030539509
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-07,2019,HUMAN_OBSERVATION,VecB,,3030539547
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-07,2019,HUMAN_OBSERVATION,VecB,,3030539588
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-30,2019,HUMAN_OBSERVATION,VecB,,3030539939
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-14,2019,HUMAN_OBSERVATION,VecB,,3030539945
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-30,2019,HUMAN_OBSERVATION,VecB,,3030541408
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-02,2019,HUMAN_OBSERVATION,VecB,,3030541478
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-04,2019,HUMAN_OBSERVATION,VecB,,3030543362
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-17,2019,HUMAN_OBSERVATION,VecB,,3030543443
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-04,2019,HUMAN_OBSERVATION,VecB,,3030543607
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-28,2019,HUMAN_OBSERVATION,VecB,,3030572272
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-15,2019,HUMAN_OBSERVATION,VecB,,3030573164
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-22,2019,HUMAN_OBSERVATION,VecB,,3030573222
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-24,2019,HUMAN_OBSERVATION,VecB,,3030574160
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-24,2019,HUMAN_OBSERVATION,VecB,,3030576310
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-04,2019,HUMAN_OBSERVATION,VecB,,3030576952
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-16,2019,HUMAN_OBSERVATION,VecB,,3030577592
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-28,2019,HUMAN_OBSERVATION,VecB,,3030579601
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-03,2019,HUMAN_OBSERVATION,VecB,,3030581494
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-29,2019,HUMAN_OBSERVATION,VecB,,3030583597
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-29,2019,HUMAN_OBSERVATION,VecB,,3030622148
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-17,2019,HUMAN_OBSERVATION,VecB,,3030622292
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-30,2019,HUMAN_OBSERVATION,VecB,,3030623157
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-15,2019,HUMAN_OBSERVATION,VecB,,3030624166
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-01-17,2019,HUMAN_OBSERVATION,VecB,,3030631417
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.967,30.115,2019-01,2019,HUMAN_OBSERVATION,VecB,,3893355550
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.967,30.115,2019-01,2019,HUMAN_OBSERVATION,VecB,,3893358550
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.887,30.064,2019-01,2019,HUMAN_OBSERVATION,VecB,,3893360549
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Rwanda,-1.887,30.064,2019-01,2019,HUMAN_OBSERVATION,VecB,,3893361530
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2019-01-19,2019,HUMAN_OBSERVATION,VecB,,4539686122
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,1.66042,33.7276,2019-01-19,2019,HUMAN_OBSERVATION,VecB,,4539687100
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-02-06,2019,HUMAN_OBSERVATION,VecB,,3030129958
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-02-05,2019,HUMAN_OBSERVATION,VecB,,3030131396
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-02-26,2019,HUMAN_OBSERVATION,VecB,,3030131522
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-02-13,2019,HUMAN_OBSERVATION,VecB,,3030131569
Anopheles gambiae,"Anopheles gambiae Giles, 1900",Uganda,0.77,34.0261,2019-02-13,2019,HUMAN_OBSERVATION,VecB,,3030132751
