GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
WSH_30,"Number of diarrhoea DALYs from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-diarrhoea-dalys-from-inadequate-water-sanitation-and-hygiene,2019,2019,2019,AFR,Africa,RWA,Rwanda,SEX,SEX_FMLE,Female,57691.0,57 691 [44 836-72 047],44836.0,72047.0
WSH_30_WAT,Number of diarrhoea DALYs from inadequate water,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-diarrhoea-dalys-from-inadequate-water,2019,2019,2019,AFR,Africa,RWA,Rwanda,SEX,SEX_BTSX,Both sexes,26508.32422,26 508 [17 823-37 873],17822.89453,37873.00781
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2009,2009,2009,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,59.477208973,59,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2017,2017,2017,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_TOTL,Total,71.230895469,71,,
WSH_10,"Number of diarrhoea deaths from inadequate water, sanitation and hygiene",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-diarrhoea-deaths-from-inadequate-water-sanitation-and-hygiene,2019,2019,2019,AFR,Africa,RWA,Rwanda,SEX,SEX_FMLE,Female,938.0,938 [698-1220],698.0,1220.0
WSH_30_SAN,Number of diarrhoea DALYs from inadequate sanitation,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-diarrhoea-dalys-from-inadequate-sanitation,2019,2019,2019,AFR,Africa,RWA,Rwanda,SEX,SEX_MLE,Male,42728.17578,42 728 [30 121-58 019],30120.66406,58018.64844
WSH_SANITATION_SAFELY_MANAGED,Population using safely managed sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-safely-managed-sanitation-services-%28-%29,2002,2002,2002,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,33.253238194,33,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2002,2002,2002,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,44.896186607,45,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2008,2008,2008,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,Urban,59.60604979,60,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2019,2019,2019,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,77.79799488,78,,
WSH_SANITATION_BASIC,Population using at least basic sanitation services (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/population-using-at-least-basic-sanitation-services-%28-%29,2004,2004,2004,AFR,Africa,RWA,Rwanda,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,Rural,48.78116658,49,,
WSH_10_WAT,Number of diarrhoea deaths from inadequate water,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-diarrhoea-deaths-from-inadequate-water,2019,2019,2019,AFR,Africa,RWA,Rwanda,SEX,SEX_FMLE,Female,438.71637,439 [299-628],299.06799,628.21173
